Master Log Started at Fri Aug 29 23:49:26 PDT 2025

===============================================
Starting cs336 a1 train at Fri Aug 29 23:49:26 PDT 2025
===============================================
+ uv run python cs336_basics/train.py --name train_2
wandb: Currently logged in as: desaix (cvc_lab) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /Users/desaixie/code/cs336/assignment1-basics/wandb/run-20250829_234928-fcdblo6o
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run train_2
wandb: ⭐️ View project at https://wandb.ai/cvc_lab/cs336_a1
wandb: 🚀 View run at https://wandb.ai/cvc_lab/cs336_a1/runs/fcdblo6o
INFO - Loading tokenizer from files: tinystories_vocab.pkl and tinystories_merges.pkl
INFO - Initialized Tokenizer with max_workers=4
INFO - Loaded vocabulary size: 10000
INFO - Loaded special tokens count: 1
INFO - Successfully loaded tokenizer with vocabulary size: 10000
time: 20250829_234928
args: Namespace(d_model=512, num_heads=16, d_ff=1344, vocab_size=10000, context_length=256, num_layers=4, theta=10000.0, device=device(type='mps'), model_dtype=torch.float32, lrmax=0.0001, lrmin=0.0001, beta1=0.9, beta2=0.999, eps=1e-08, weight_decay=0.01, num_warmup=100, num_cosine=5000, max_grad_norm=1.0, train_path='data/TinyStoriesV2-GPT4-train.txt', valid_path='data/TinyStoriesV2-GPT4-valid.txt', vocab_path='tinystories_vocab.pkl', merges_path='tinystories_merges.pkl', special_tokens=['<|endoftext|>'], pretokens_train_path='data/openweb-train-tokenized.npy', pretokens_valid_path='data/openweb-valid-tokenized.npy', reuse_pretokens=True, use_memmap=True, use_parallel_pretokenize=True, num_workers=0, batch_size=32, train_steps=5000, val_every_step=10, log_every_step=10, save_every_step=50, resume_path='', name='train_2', save_dir='logs/')

Converting IDs to tokens:   0%|          | 0/229 [00:00<?, ?it/s]
Converting IDs to tokens: 100%|██████████| 229/229 [00:00<00:00, 970197.59it/s]
Baseball Prospectus director of technology Harry Pavlidis took a risk when he hired Jonathan Judge.Pavlidis knew that, as Alan Schwarz wrote in The Numbers Game, “no corner of American culture is more precisely counted, more passionately quantified, than performances of baseball players.” With a few clicks here and there, you can findout that Noah Syndergaard’s fastball revolves more than 2,100 times per minute on its way to the plate, that Nelson Cruz had the game’s highest average exit velocity among qualified hitters in 2016 and myriad other tidbits that seem ripped from a video game or science fiction novel. The rising ocean of data has empowered an increasingly important actor in baseball’s culture: the analytical hobbyist.
Reusing existing pretokenized training data from: data/openweb-train-tokenized.npy
Reusing existing pretokenized validation data from: data/openweb-valid-tokenized.npy
Loading data using memory mapping...
Loading data from data/openweb-train-tokenized.npy using memory mapping...
Loading data from data/openweb-valid-tokenized.npy using memory mapping...
building model
d_ffn: 1344
d_ffn: 1344
d_ffn: 1344
d_ffn: 1344
building optimizer
creating dataloader

Steps:   0%|          | 0/5000 [00:00<?, ?it/s]
Steps:   0%|          | 0/5000 [00:03<?, ?it/s, loss=9.26, global_step=0, grad_norm=5.06, lr=0, val_loss=9.28, val_perpl=1.07e+4]
Steps:   0%|          | 1/5000 [00:03<5:31:39,  3.98s/it, loss=9.26, global_step=0, grad_norm=5.06, lr=0, val_loss=9.28, val_perpl=1.07e+4]
Steps:   0%|          | 1/5000 [00:05<5:31:39,  3.98s/it, loss=9.33, global_step=1, grad_norm=6.39, lr=0]                                  
Steps:   0%|          | 2/5000 [00:05<3:17:19,  2.37s/it, loss=9.33, global_step=1, grad_norm=6.39, lr=0]
Steps:   0%|          | 2/5000 [00:06<3:17:19,  2.37s/it, loss=9.28, global_step=2, grad_norm=4.94, lr=1e-6]
Steps:   0%|          | 3/5000 [00:06<2:33:36,  1.84s/it, loss=9.28, global_step=2, grad_norm=4.94, lr=1e-6]
Steps:   0%|          | 3/5000 [00:07<2:33:36,  1.84s/it, loss=9.29, global_step=3, grad_norm=5.03, lr=2e-6]
Steps:   0%|          | 4/5000 [00:07<2:05:18,  1.50s/it, loss=9.29, global_step=3, grad_norm=5.03, lr=2e-6]
Steps:   0%|          | 4/5000 [00:08<2:05:18,  1.50s/it, loss=9.34, global_step=4, grad_norm=5.25, lr=3e-6]
Steps:   0%|          | 5/5000 [00:08<1:47:33,  1.29s/it, loss=9.34, global_step=4, grad_norm=5.25, lr=3e-6]
Steps:   0%|          | 5/5000 [00:09<1:47:33,  1.29s/it, loss=9.2, global_step=5, grad_norm=5.54, lr=4e-6] 
Steps:   0%|          | 6/5000 [00:09<1:37:25,  1.17s/it, loss=9.2, global_step=5, grad_norm=5.54, lr=4e-6]
Steps:   0%|          | 6/5000 [00:10<1:37:25,  1.17s/it, loss=9.31, global_step=6, grad_norm=5.57, lr=5e-6]
Steps:   0%|          | 7/5000 [00:10<1:30:47,  1.09s/it, loss=9.31, global_step=6, grad_norm=5.57, lr=5e-6]
Steps:   0%|          | 7/5000 [00:11<1:30:47,  1.09s/it, loss=9.23, global_step=7, grad_norm=5.66, lr=6e-6]
Steps:   0%|          | 8/5000 [00:11<1:24:52,  1.02s/it, loss=9.23, global_step=7, grad_norm=5.66, lr=6e-6]
Steps:   0%|          | 8/5000 [00:11<1:24:52,  1.02s/it, loss=9.3, global_step=8, grad_norm=5.86, lr=7e-6] 
Steps:   0%|          | 9/5000 [00:11<1:21:39,  1.02it/s, loss=9.3, global_step=8, grad_norm=5.86, lr=7e-6]
Steps:   0%|          | 9/5000 [00:12<1:21:39,  1.02it/s, loss=9.28, global_step=9, grad_norm=6.76, lr=8e-6]
Steps:   0%|          | 10/5000 [00:12<1:18:46,  1.06it/s, loss=9.28, global_step=9, grad_norm=6.76, lr=8e-6]
Steps:   0%|          | 10/5000 [00:14<1:18:46,  1.06it/s, loss=9.3, global_step=10, grad_norm=5.59, lr=9e-6, val_loss=9.26, val_perpl=1.05e+4]
Steps:   0%|          | 11/5000 [00:14<1:24:43,  1.02s/it, loss=9.3, global_step=10, grad_norm=5.59, lr=9e-6, val_loss=9.26, val_perpl=1.05e+4]
Steps:   0%|          | 11/5000 [00:14<1:24:43,  1.02s/it, loss=9.15, global_step=11, grad_norm=5.91, lr=1e-5]                                 
Steps:   0%|          | 12/5000 [00:14<1:22:49,  1.00it/s, loss=9.15, global_step=11, grad_norm=5.91, lr=1e-5]
Steps:   0%|          | 12/5000 [00:15<1:22:49,  1.00it/s, loss=9.18, global_step=12, grad_norm=5.46, lr=1.1e-5]
Steps:   0%|          | 13/5000 [00:15<1:21:05,  1.03it/s, loss=9.18, global_step=12, grad_norm=5.46, lr=1.1e-5]
Steps:   0%|          | 13/5000 [00:16<1:21:05,  1.03it/s, loss=9.11, global_step=13, grad_norm=6.04, lr=1.2e-5]
Steps:   0%|          | 14/5000 [00:16<1:19:08,  1.05it/s, loss=9.11, global_step=13, grad_norm=6.04, lr=1.2e-5]
Steps:   0%|          | 14/5000 [00:17<1:19:08,  1.05it/s, loss=9.11, global_step=14, grad_norm=6.58, lr=1.3e-5]
Steps:   0%|          | 15/5000 [00:17<1:17:35,  1.07it/s, loss=9.11, global_step=14, grad_norm=6.58, lr=1.3e-5]
Steps:   0%|          | 15/5000 [00:18<1:17:35,  1.07it/s, loss=9.14, global_step=15, grad_norm=5.36, lr=1.4e-5]
Steps:   0%|          | 16/5000 [00:18<1:15:43,  1.10it/s, loss=9.14, global_step=15, grad_norm=5.36, lr=1.4e-5]
Steps:   0%|          | 16/5000 [00:19<1:15:43,  1.10it/s, loss=9.07, global_step=16, grad_norm=5.17, lr=1.5e-5]
Steps:   0%|          | 17/5000 [00:19<1:14:17,  1.12it/s, loss=9.07, global_step=16, grad_norm=5.17, lr=1.5e-5]
Steps:   0%|          | 17/5000 [00:20<1:14:17,  1.12it/s, loss=8.95, global_step=17, grad_norm=5.24, lr=1.6e-5]
Steps:   2%|▏         | 115/5000 [01:50<1:14:21,  1.09it/s, loss=4.71, global_step=114, grad_norm=4.36, lr=0.0001]
Steps:   2%|▏         | 115/5000 [01:51<1:14:21,  1.09it/s, loss=5.19, global_step=115, grad_norm=4.24, lr=0.0001]
Steps:   2%|▏         | 116/5000 [01:51<1:13:46,  1.10it/s, loss=5.19, global_step=115, grad_norm=4.24, lr=0.0001]
Steps:   2%|▏         | 116/5000 [01:52<1:13:46,  1.10it/s, loss=4.16, global_step=116, grad_norm=3.91, lr=0.0001]
Steps:   2%|▏         | 117/5000 [01:52<1:13:39,  1.10it/s, loss=4.16, global_step=116, grad_norm=3.91, lr=0.0001]
Steps:   2%|▏         | 117/5000 [01:53<1:13:39,  1.10it/s, loss=5.68, global_step=117, grad_norm=4.34, lr=0.0001]
Steps:   2%|▏         | 118/5000 [01:53<1:13:26,  1.11it/s, loss=5.68, global_step=117, grad_norm=4.34, lr=0.0001]
Steps:   2%|▏         | 118/5000 [01:54<1:13:26,  1.11it/s, loss=5.25, global_step=118, grad_norm=4.32, lr=0.0001]
Steps:   2%|▏         | 119/5000 [01:54<1:12:52,  1.12it/s, loss=5.25, global_step=118, grad_norm=4.32, lr=0.0001]
Steps:   2%|▏         | 119/5000 [01:55<1:12:52,  1.12it/s, loss=5.04, global_step=119, grad_norm=4.27, lr=0.0001]
Steps:   2%|▏         | 120/5000 [01:55<1:12:40,  1.12it/s, loss=5.04, global_step=119, grad_norm=4.27, lr=0.0001]
Steps:   2%|▏         | 120/5000 [01:56<1:12:40,  1.12it/s, loss=4.22, global_step=120, grad_norm=4.08, lr=0.0001, val_loss=4.88, val_perpl=131]
Steps:   2%|▏         | 121/5000 [01:56<1:22:04,  1.01s/it, loss=4.22, global_step=120, grad_norm=4.08, lr=0.0001, val_loss=4.88, val_perpl=131]
Steps:   2%|▏         | 121/5000 [01:57<1:22:04,  1.01s/it, loss=3.13, global_step=121, grad_norm=4.08, lr=0.0001]                              
Steps:   2%|▏         | 122/5000 [01:57<1:19:47,  1.02it/s, loss=3.13, global_step=121, grad_norm=4.08, lr=0.0001]
Steps:   2%|▏         | 122/5000 [01:58<1:19:47,  1.02it/s, loss=4.76, global_step=122, grad_norm=3.95, lr=0.0001]
Steps:   2%|▏         | 123/5000 [01:58<1:18:12,  1.04it/s, loss=4.76, global_step=122, grad_norm=3.95, lr=0.0001]
Steps:   2%|▏         | 123/5000 [01:59<1:18:12,  1.04it/s, loss=3.83, global_step=123, grad_norm=3.9, lr=0.0001] 
Steps:   2%|▏         | 124/5000 [01:59<1:17:09,  1.05it/s, loss=3.83, global_step=123, grad_norm=3.9, lr=0.0001]
Steps:   2%|▏         | 124/5000 [02:00<1:17:09,  1.05it/s, loss=3.77, global_step=124, grad_norm=3.79, lr=0.0001]
Steps:   2%|▎         | 125/5000 [02:00<1:17:15,  1.05it/s, loss=3.77, global_step=124, grad_norm=3.79, lr=0.0001]
Steps:   2%|▎         | 125/5000 [02:01<1:17:15,  1.05it/s, loss=3.64, global_step=125, grad_norm=3.71, lr=0.0001]
Steps:   3%|▎         | 126/5000 [02:01<1:15:46,  1.07it/s, loss=3.64, global_step=125, grad_norm=3.71, lr=0.0001]
Steps:   3%|▎         | 126/5000 [02:01<1:15:46,  1.07it/s, loss=4.39, global_step=126, grad_norm=3.86, lr=0.0001]
Steps:   3%|▎         | 127/5000 [02:01<1:14:29,  1.09it/s, loss=4.39, global_step=126, grad_norm=3.86, lr=0.0001]
Steps:   3%|▎         | 127/5000 [02:02<1:14:29,  1.09it/s, loss=3.97, global_step=127, grad_norm=3.81, lr=0.0001]
Steps:   3%|▎         | 128/5000 [02:02<1:14:58,  1.08it/s, loss=3.97, global_step=127, grad_norm=3.81, lr=0.0001]
Steps:   3%|▎         | 128/5000 [02:03<1:14:58,  1.08it/s, loss=3.85, global_step=128, grad_norm=3.77, lr=0.0001]
Steps:   3%|▎         | 129/5000 [02:03<1:14:26,  1.09it/s, loss=3.85, global_step=128, grad_norm=3.77, lr=0.0001]
Steps:   3%|▎         | 129/5000 [02:04<1:14:26,  1.09it/s, loss=4.15, global_step=129, grad_norm=3.9, lr=0.0001] 
Steps:   3%|▎         | 130/5000 [02:04<1:13:38,  1.10it/s, loss=4.15, global_step=129, grad_norm=3.9, lr=0.0001]
Steps:   3%|▎         | 130/5000 [02:05<1:13:38,  1.10it/s, loss=3.52, global_step=130, grad_norm=3.83, lr=0.0001, val_loss=3.41, val_perpl=30.3]
Steps:   3%|▎         | 131/5000 [02:05<1:19:44,  1.02it/s, loss=3.52, global_step=130, grad_norm=3.83, lr=0.0001, val_loss=3.41, val_perpl=30.3]
Steps:   3%|▎         | 131/5000 [02:06<1:19:44,  1.02it/s, loss=4.11, global_step=131, grad_norm=3.81, lr=0.0001]                               
Steps:   3%|▎         | 132/5000 [02:06<1:17:08,  1.05it/s, loss=4.11, global_step=131, grad_norm=3.81, lr=0.0001]
Steps:   3%|▎         | 132/5000 [02:07<1:17:08,  1.05it/s, loss=3.59, global_step=132, grad_norm=3.6, lr=0.0001] 
Steps:   3%|▎         | 133/5000 [02:07<1:17:53,  1.04it/s, loss=3.59, global_step=132, grad_norm=3.6, lr=0.0001]
Steps:   3%|▎         | 133/5000 [02:08<1:17:53,  1.04it/s, loss=3.66, global_step=133, grad_norm=3.9, lr=0.0001]
Steps:   3%|▎         | 134/5000 [02:08<1:17:21,  1.05it/s, loss=3.66, global_step=133, grad_norm=3.9, lr=0.0001]
Steps:   3%|▎         | 134/5000 [02:09<1:17:21,  1.05it/s, loss=3.17, global_step=134, grad_norm=3.85, lr=0.0001]
Steps:   3%|▎         | 135/5000 [02:09<1:16:29,  1.06it/s, loss=3.17, global_step=134, grad_norm=3.85, lr=0.0001]
Steps:   3%|▎         | 135/5000 [02:10<1:16:29,  1.06it/s, loss=3.57, global_step=135, grad_norm=3.79, lr=0.0001]
Steps:   3%|▎         | 136/5000 [02:10<1:15:46,  1.07it/s, loss=3.57, global_step=135, grad_norm=3.79, lr=0.0001]
Steps:   3%|▎         | 136/5000 [02:11<1:15:46,  1.07it/s, loss=4.33, global_step=136, grad_norm=3.67, lr=0.0001]
Steps:   3%|▎         | 137/5000 [02:11<1:14:37,  1.09it/s, loss=4.33, global_step=136, grad_norm=3.67, lr=0.0001]
Steps:   3%|▎         | 137/5000 [02:12<1:14:37,  1.09it/s, loss=4.31, global_step=137, grad_norm=3.8, lr=0.0001] 
Steps:   3%|▎         | 138/5000 [02:12<1:13:29,  1.10it/s, loss=4.31, global_step=137, grad_norm=3.8, lr=0.0001]
Steps:   3%|▎         | 138/5000 [02:13<1:13:29,  1.10it/s, loss=4.61, global_step=138, grad_norm=3.86, lr=0.0001]
Steps:   3%|▎         | 139/5000 [02:13<1:12:47,  1.11it/s, loss=4.61, global_step=138, grad_norm=3.86, lr=0.0001]
Steps:   3%|▎         | 139/5000 [02:13<1:12:47,  1.11it/s, loss=4.03, global_step=139, grad_norm=4.02, lr=0.0001]
Steps:   3%|▎         | 140/5000 [02:13<1:12:27,  1.12it/s, loss=4.03, global_step=139, grad_norm=4.02, lr=0.0001]
Steps:   3%|▎         | 140/5000 [02:15<1:12:27,  1.12it/s, loss=4.11, global_step=140, grad_norm=3.65, lr=0.0001, val_loss=2.99, val_perpl=19.8]
Steps:   3%|▎         | 141/5000 [02:15<1:19:18,  1.02it/s, loss=4.11, global_step=140, grad_norm=3.65, lr=0.0001, val_loss=2.99, val_perpl=19.8]
Steps:   3%|▎         | 141/5000 [02:16<1:19:18,  1.02it/s, loss=3.54, global_step=141, grad_norm=3.67, lr=0.0001]                               
Steps:   3%|▎         | 142/5000 [02:16<1:17:33,  1.04it/s, loss=3.54, global_step=141, grad_norm=3.67, lr=0.0001]
Steps:   3%|▎         | 142/5000 [02:16<1:17:33,  1.04it/s, loss=3.94, global_step=142, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 143/5000 [02:16<1:16:02,  1.06it/s, loss=3.94, global_step=142, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 143/5000 [02:17<1:16:02,  1.06it/s, loss=3.77, global_step=143, grad_norm=3.65, lr=0.0001]
Steps:   3%|▎         | 144/5000 [02:17<1:16:24,  1.06it/s, loss=3.77, global_step=143, grad_norm=3.65, lr=0.0001]
Steps:   3%|▎         | 144/5000 [02:18<1:16:24,  1.06it/s, loss=2.44, global_step=144, grad_norm=3.25, lr=0.0001]
Steps:   3%|▎         | 145/5000 [02:18<1:16:19,  1.06it/s, loss=2.44, global_step=144, grad_norm=3.25, lr=0.0001]
Steps:   3%|▎         | 145/5000 [02:19<1:16:19,  1.06it/s, loss=3.87, global_step=145, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 146/5000 [02:19<1:16:10,  1.06it/s, loss=3.87, global_step=145, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 146/5000 [02:20<1:16:10,  1.06it/s, loss=3.04, global_step=146, grad_norm=3.33, lr=0.0001]
Steps:   3%|▎         | 147/5000 [02:20<1:15:47,  1.07it/s, loss=3.04, global_step=146, grad_norm=3.33, lr=0.0001]
Steps:   3%|▎         | 147/5000 [02:21<1:15:47,  1.07it/s, loss=3.81, global_step=147, grad_norm=3.89, lr=0.0001]
Steps:   3%|▎         | 148/5000 [02:21<1:14:35,  1.08it/s, loss=3.81, global_step=147, grad_norm=3.89, lr=0.0001]
Steps:   3%|▎         | 148/5000 [02:22<1:14:35,  1.08it/s, loss=4.36, global_step=148, grad_norm=3.97, lr=0.0001]
Steps:   3%|▎         | 149/5000 [02:22<1:16:56,  1.05it/s, loss=4.36, global_step=148, grad_norm=3.97, lr=0.0001]
Steps:   3%|▎         | 149/5000 [02:23<1:16:56,  1.05it/s, loss=3.31, global_step=149, grad_norm=3.46, lr=0.0001]
Steps:   3%|▎         | 150/5000 [02:23<1:16:25,  1.06it/s, loss=3.31, global_step=149, grad_norm=3.46, lr=0.0001]
Steps:   3%|▎         | 150/5000 [02:25<1:16:25,  1.06it/s, loss=3.12, global_step=150, grad_norm=3.57, lr=0.0001, val_loss=4.11, val_perpl=61.1]
Steps:   3%|▎         | 151/5000 [02:25<1:36:00,  1.19s/it, loss=3.12, global_step=150, grad_norm=3.57, lr=0.0001, val_loss=4.11, val_perpl=61.1]
Steps:   3%|▎         | 151/5000 [02:26<1:36:00,  1.19s/it, loss=4.38, global_step=151, grad_norm=3.65, lr=0.0001]                               
Steps:   3%|▎         | 152/5000 [02:26<1:28:59,  1.10s/it, loss=4.38, global_step=151, grad_norm=3.65, lr=0.0001]
Steps:   3%|▎         | 152/5000 [02:27<1:28:59,  1.10s/it, loss=3.16, global_step=152, grad_norm=3.56, lr=0.0001]
Steps:   3%|▎         | 153/5000 [02:27<1:23:38,  1.04s/it, loss=3.16, global_step=152, grad_norm=3.56, lr=0.0001]
Steps:   3%|▎         | 153/5000 [02:27<1:23:38,  1.04s/it, loss=3.54, global_step=153, grad_norm=3.48, lr=0.0001]
Steps:   3%|▎         | 154/5000 [02:27<1:20:14,  1.01it/s, loss=3.54, global_step=153, grad_norm=3.48, lr=0.0001]
Steps:   3%|▎         | 154/5000 [02:28<1:20:14,  1.01it/s, loss=3.93, global_step=154, grad_norm=3.67, lr=0.0001]
Steps:   3%|▎         | 155/5000 [02:28<1:17:32,  1.04it/s, loss=3.93, global_step=154, grad_norm=3.67, lr=0.0001]
Steps:   3%|▎         | 155/5000 [02:29<1:17:32,  1.04it/s, loss=3.09, global_step=155, grad_norm=3.52, lr=0.0001]
Steps:   3%|▎         | 156/5000 [02:29<1:15:39,  1.07it/s, loss=3.09, global_step=155, grad_norm=3.52, lr=0.0001]
Steps:   3%|▎         | 156/5000 [02:30<1:15:39,  1.07it/s, loss=3.61, global_step=156, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 157/5000 [02:30<1:14:23,  1.09it/s, loss=3.61, global_step=156, grad_norm=3.83, lr=0.0001]
Steps:   3%|▎         | 157/5000 [02:31<1:14:23,  1.09it/s, loss=3.01, global_step=157, grad_norm=3.23, lr=0.0001]
Steps:   3%|▎         | 158/5000 [02:31<1:13:42,  1.09it/s, loss=3.01, global_step=157, grad_norm=3.23, lr=0.0001]
Steps:   3%|▎         | 158/5000 [02:32<1:13:42,  1.09it/s, loss=3.12, global_step=158, grad_norm=3.43, lr=0.0001]
Steps:   3%|▎         | 159/5000 [02:32<1:12:56,  1.11it/s, loss=3.12, global_step=158, grad_norm=3.43, lr=0.0001]
Steps:   3%|▎         | 159/5000 [02:33<1:12:56,  1.11it/s, loss=3.17, global_step=159, grad_norm=3.46, lr=0.0001]
Steps:   3%|▎         | 160/5000 [02:33<1:12:20,  1.12it/s, loss=3.17, global_step=159, grad_norm=3.46, lr=0.0001]
Steps:   3%|▎         | 160/5000 [02:34<1:12:20,  1.12it/s, loss=3.5, global_step=160, grad_norm=3.6, lr=0.0001, val_loss=3.99, val_perpl=54.2]
Steps:   3%|▎         | 161/5000 [02:34<1:18:39,  1.03it/s, loss=3.5, global_step=160, grad_norm=3.6, lr=0.0001, val_loss=3.99, val_perpl=54.2]
Steps:   3%|▎         | 161/5000 [02:35<1:18:39,  1.03it/s, loss=2.52, global_step=161, grad_norm=3.38, lr=0.0001]                             
Steps:   3%|▎         | 162/5000 [02:35<1:16:40,  1.05it/s, loss=2.52, global_step=161, grad_norm=3.38, lr=0.0001]
Steps:   3%|▎         | 162/5000 [02:36<1:16:40,  1.05it/s, loss=2.35, global_step=162, grad_norm=3.1, lr=0.0001] 
Steps:   3%|▎         | 163/5000 [02:36<1:14:52,  1.08it/s, loss=2.35, global_step=162, grad_norm=3.1, lr=0.0001]
Steps:   3%|▎         | 163/5000 [02:37<1:14:52,  1.08it/s, loss=2.26, global_step=163, grad_norm=3.38, lr=0.0001]
Steps:   3%|▎         | 164/5000 [02:37<1:13:36,  1.10it/s, loss=2.26, global_step=163, grad_norm=3.38, lr=0.0001]
Steps:   3%|▎         | 164/5000 [02:37<1:13:36,  1.10it/s, loss=2.68, global_step=164, grad_norm=3.24, lr=0.0001]
Steps:   3%|▎         | 165/5000 [02:37<1:13:27,  1.10it/s, loss=2.68, global_step=164, grad_norm=3.24, lr=0.0001]
Steps:   3%|▎         | 165/5000 [02:38<1:13:27,  1.10it/s, loss=3.1, global_step=165, grad_norm=3.65, lr=0.0001] 
Steps:   3%|▎         | 166/5000 [02:38<1:13:36,  1.09it/s, loss=3.1, global_step=165, grad_norm=3.65, lr=0.0001]
Steps:   3%|▎         | 166/5000 [02:39<1:13:36,  1.09it/s, loss=2.24, global_step=166, grad_norm=3.04, lr=0.0001]
Steps:   3%|▎         | 167/5000 [02:39<1:13:44,  1.09it/s, loss=2.24, global_step=166, grad_norm=3.04, lr=0.0001]
Steps:   3%|▎         | 167/5000 [02:40<1:13:44,  1.09it/s, loss=2.56, global_step=167, grad_norm=2.86, lr=0.0001]
Steps:   3%|▎         | 168/5000 [02:40<1:13:30,  1.10it/s, loss=2.56, global_step=167, grad_norm=2.86, lr=0.0001]
Steps:   3%|▎         | 168/5000 [02:41<1:13:30,  1.10it/s, loss=2.41, global_step=168, grad_norm=3.27, lr=0.0001]
Steps:   3%|▎         | 169/5000 [02:41<1:14:43,  1.08it/s, loss=2.41, global_step=168, grad_norm=3.27, lr=0.0001]
Steps:   3%|▎         | 169/5000 [02:42<1:14:43,  1.08it/s, loss=4.26, global_step=169, grad_norm=3.8, lr=0.0001] 
Steps:   3%|▎         | 170/5000 [02:42<1:13:26,  1.10it/s, loss=4.26, global_step=169, grad_norm=3.8, lr=0.0001]
Steps:   3%|▎         | 170/5000 [02:43<1:13:26,  1.10it/s, loss=2.76, global_step=170, grad_norm=3.26, lr=0.0001, val_loss=2, val_perpl=7.4]
Steps:   3%|▎         | 171/5000 [02:43<1:19:48,  1.01it/s, loss=2.76, global_step=170, grad_norm=3.26, lr=0.0001, val_loss=2, val_perpl=7.4]
Steps:   3%|▎         | 171/5000 [02:44<1:19:48,  1.01it/s, loss=3.19, global_step=171, grad_norm=3.62, lr=0.0001]                           
Steps:   3%|▎         | 172/5000 [02:44<1:17:34,  1.04it/s, loss=3.19, global_step=171, grad_norm=3.62, lr=0.0001]
Steps:   3%|▎         | 172/5000 [02:45<1:17:34,  1.04it/s, loss=2.33, global_step=172, grad_norm=2.82, lr=0.0001]
Steps:   3%|▎         | 173/5000 [02:45<1:15:21,  1.07it/s, loss=2.33, global_step=172, grad_norm=2.82, lr=0.0001]
Steps:   3%|▎         | 173/5000 [02:46<1:15:21,  1.07it/s, loss=2.94, global_step=173, grad_norm=3.47, lr=0.0001]
Steps:   3%|▎         | 174/5000 [02:46<1:13:55,  1.09it/s, loss=2.94, global_step=173, grad_norm=3.47, lr=0.0001]
Steps:   3%|▎         | 174/5000 [02:47<1:13:55,  1.09it/s, loss=3.17, global_step=174, grad_norm=3.46, lr=0.0001]
Steps:   4%|▎         | 175/5000 [02:47<1:12:50,  1.10it/s, loss=3.17, global_step=174, grad_norm=3.46, lr=0.0001]
Steps:   4%|▎         | 175/5000 [02:48<1:12:50,  1.10it/s, loss=2.31, global_step=175, grad_norm=2.91, lr=0.0001]
Steps:   4%|▎         | 176/5000 [02:48<1:12:29,  1.11it/s, loss=2.31, global_step=175, grad_norm=2.91, lr=0.0001]
Steps:   4%|▎         | 176/5000 [02:49<1:12:29,  1.11it/s, loss=2.53, global_step=176, grad_norm=3.14, lr=0.0001]
Steps:   4%|▎         | 177/5000 [02:49<1:11:54,  1.12it/s, loss=2.53, global_step=176, grad_norm=3.14, lr=0.0001]
Steps:   4%|▎         | 177/5000 [02:49<1:11:54,  1.12it/s, loss=2.41, global_step=177, grad_norm=2.95, lr=0.0001]
Steps:   4%|▎         | 178/5000 [02:49<1:11:20,  1.13it/s, loss=2.41, global_step=177, grad_norm=2.95, lr=0.0001]
Steps:   4%|▎         | 178/5000 [02:50<1:11:20,  1.13it/s, loss=3.3, global_step=178, grad_norm=3.43, lr=0.0001] 
Steps:   4%|▎         | 179/5000 [02:50<1:11:00,  1.13it/s, loss=3.3, global_step=178, grad_norm=3.43, lr=0.0001]
Steps:   4%|▎         | 179/5000 [02:51<1:11:00,  1.13it/s, loss=3.35, global_step=179, grad_norm=3.48, lr=0.0001]
Steps:   4%|▎         | 180/5000 [02:51<1:11:05,  1.13it/s, loss=3.35, global_step=179, grad_norm=3.48, lr=0.0001]
Steps:   4%|▎         | 180/5000 [02:52<1:11:05,  1.13it/s, loss=2.7, global_step=180, grad_norm=3.07, lr=0.0001, val_loss=2.17, val_perpl=8.79]
Steps:   4%|▎         | 181/5000 [02:52<1:17:51,  1.03it/s, loss=2.7, global_step=180, grad_norm=3.07, lr=0.0001, val_loss=2.17, val_perpl=8.79]
Steps:   4%|▎         | 181/5000 [02:53<1:17:51,  1.03it/s, loss=2.71, global_step=181, grad_norm=3.06, lr=0.0001]                              
Steps:   4%|▎         | 182/5000 [02:53<1:15:40,  1.06it/s, loss=2.71, global_step=181, grad_norm=3.06, lr=0.0001]
Steps:   4%|▎         | 182/5000 [02:54<1:15:40,  1.06it/s, loss=2.78, global_step=182, grad_norm=3.22, lr=0.0001]
Steps:   4%|▎         | 183/5000 [02:54<1:14:29,  1.08it/s, loss=2.78, global_step=182, grad_norm=3.22, lr=0.0001]
Steps:   4%|▎         | 183/5000 [02:55<1:14:29,  1.08it/s, loss=2.7, global_step=183, grad_norm=3.2, lr=0.0001]  
Steps:   4%|▎         | 184/5000 [02:55<1:13:06,  1.10it/s, loss=2.7, global_step=183, grad_norm=3.2, lr=0.0001]
Steps:   4%|▎         | 184/5000 [02:56<1:13:06,  1.10it/s, loss=2.39, global_step=184, grad_norm=2.98, lr=0.0001]
Steps:   4%|▎         | 185/5000 [02:56<1:12:24,  1.11it/s, loss=2.39, global_step=184, grad_norm=2.98, lr=0.0001]
Steps:   4%|▎         | 185/5000 [02:57<1:12:24,  1.11it/s, loss=3.02, global_step=185, grad_norm=3.36, lr=0.0001]
